type,basisOfRecord,ocurrenceID,rightsHolder,institutionID,institutionCode,collectionCode,datasetName,catalogNumber,recordedBy,sex,lifeStage,reproductiveCondition,molt,eventDate,year,month,day,habitat,habitatVerbatim,country,countryCode,county,municipality,locality,verbatimLocality,elevation,decimalLatitude,decimalLongitude,geodeticDatum,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,scientificName,acceptedNameUsage,Kingdom,phylum,class,order,family,genus,scientificNameAutorship,vernacularNameEnglish,migratoryStatus,weight,weightUnit,weightVerbatim,totalCulmen,totalCulmenUnit,totalCulmenVerbatim,billDepth,billDepthUnit,billDepthVerbatim,billWidth,billWidthUnit,billWidthVerbatim,gape,gapeUnit,gapeVerbatim,wingLength,wingLengthUnit,wingLengthVerbatim,tailLength,tailLengthUnit,tailLengthVerbatim,tarsusLength,tarsusLengthUnit,tarsusLengthVerbatim,totalLength,totalLengthUnit,totalLengthVerbatim
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02381,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02381,"ETMS, WDTE",Male,Inmature,Non-reproductive,No molt present,2017-10-23,2017,10,23,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Euphonia laniirostris,Euphonia laniirostris,Animal,Chordata,Aves,Passeriformes,Fringillidae,Euphonia,"(d'Orbigny & Lafresnaye, 1837)",Thick-billed Euphonia,Resident,16,g,,9.78,mm,,,,,,,,,,,62,mm,,41,mm,,19.25,mm,,,,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02382,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02382,"ETMS, WDTE",Undetermined,Adult,Non-reproductive,No molt present,2017-10-23,2017,10,23,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Zimmerius chrysops,Zimmerius chrysops,Animal,Chordata,Aves,Passeriformes,Tyrannidae,Zimmerius,"(P.L.Sclater, 1859)",Golden-faced Tyrannulet,Resident,9,g,,8.43,mm,,,,,,,,,,,49,mm,,45,mm,,18.4,mm,,95,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02383,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02383,"ETMS, WDTE",Male,Adult,Non-reproductive,No molt present,2017-10-23,2017,10,23,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Spinus psaltria,Spinus psaltria,Animal,Chordata,Aves,Passeriformes,Fringillidae,Spinus,"(Say, 1822)",Lesser Goldfinch,Resident,9,g,,11.7,mm,,,,,,,,,,,60,mm,,40,mm,,14.87,mm,,110,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02384,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02384,"ETMS, WDTE",Undetermined,Adult,,Body molt,2017-10-23,2017,10,23,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Zimmerius chrysops,Zimmerius chrysops,Animal,Chordata,Aves,Passeriformes,Tyrannidae,Zimmerius,"(P.L.Sclater, 1859)",Golden-faced Tyrannulet,Resident,7,g,,9.19,mm,,,,,,,,,,,50,mm,,44,mm,,19.51,mm,,91,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02385,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02385,"ETMS, WDTE",Undetermined,Inmature,Non-reproductive,No molt present,2017-10-23,2017,10,23,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Thraupis palmarum,Thraupis palmarum,Animal,Chordata,Aves,Passeriformes,Thraupidae,Thraupis,"(Wied-Neuwied, 1821)",Palm Tanager,Resident,27,g,,10.3,mm,,,,,,,,,,,88,mm,,65,mm,,23.55,mm,,160,mm,outlier
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02386,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02386,"ETMS, WDTE",Undetermined,Adult,Non-reproductive,Flight feather and body molt,2017-10-23,2017,10,23,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Thraupis palmarum,Thraupis palmarum,Animal,Chordata,Aves,Passeriformes,Thraupidae,Thraupis,"(Wied-Neuwied, 1821)",Palm Tanager,Resident,34,g,,13.92,mm,,,,,,,,,,,97,mm,,79,mm,,28.01,mm,,170,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02387,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02387,"ETMS, WDTE",Undetermined,Adult,,Body molt,2017-10-23,2017,10,23,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Stilpnia vitriolina,Stilpnia vitriolina,Animal,Chordata,Aves,Passeriformes,Thraupidae,Stilpnia,"(Cabanis, 1850)",Scrub Tanager,Resident,27,g,,,,,,,,,,,,,,71,mm,,55,mm,,19.71,mm,,141,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02388,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02388,"ETMS, WDTE",Undetermined,Adult,Non-reproductive,Flight feather and body molt,2017-10-23,2017,10,23,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Turdus grayi,Turdus grayi,Animal,Chordata,Aves,Passeriformes,Turdidae,Turdus,"(Bonaparte, 1838)",Clay-colored Thrush,Resident,,,,18.98,mm,,,,,,,,,,,111,mm,,95,mm,,33.78,mm,,230,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02389,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02389,"ETMS, WDTE",Male,Inmature,Non-reproductive,No molt present,2017-10-23,2017,10,23,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Euphonia laniirostris,Euphonia laniirostris,Animal,Chordata,Aves,Passeriformes,Fringillidae,Euphonia,"(d'Orbigny & Lafresnaye, 1837)",Thick-billed Euphonia,Resident,17,g,,8.52,mm,,,,,,,,,,,60,mm,,35,mm,,20.01,mm,,,,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02390,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02390,"ETMS, WDTE",Female,Adult,,No molt present,2017-10-23,2017,10,23,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Euphonia laniirostris,Euphonia laniirostris,Animal,Chordata,Aves,Passeriformes,Fringillidae,Euphonia,"(d'Orbigny & Lafresnaye, 1837)",Thick-billed Euphonia,Resident,14,g,,8.36,mm,,,,,,,,,,,60,mm,,44,mm,,20.53,mm,,119,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02391,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02391,"ETMS, WDTE",Male,Inmature,Non-reproductive,No molt present,2017-10-23,2017,10,23,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Euphonia laniirostris,Euphonia laniirostris,Animal,Chordata,Aves,Passeriformes,Fringillidae,Euphonia,"(d'Orbigny & Lafresnaye, 1837)",Thick-billed Euphonia,Resident,15,g,,10,mm,,,,,,,,,,,60,mm,,42,mm,,18.97,mm,,109,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02392,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02392,"ETMS, WDTE",Undetermined,Adult,,Body molt,2017-10-23,2017,10,23,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Turdus grayi,Turdus grayi,Animal,Chordata,Aves,Passeriformes,Turdidae,Turdus,"(Bonaparte, 1838)",Clay-colored Thrush,Resident,68,g,,18.77,mm,,,,,,,,,,,115,mm,,97,mm,,40.35,mm,,225,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02393,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02393,"ETMS, WDTE",Undetermined,Adult,Non-reproductive,Body molt,2017-10-23,2017,10,23,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Saltator striatipectus,Saltator striatipectus,Animal,Chordata,Aves,Passeriformes,Thraupidae,Saltator,"(Lafresnaye, 1847)",Streaked Saltator,Resident,46,g,,17.95,mm,,,,,,,,,,,97,mm,outlier,89,mm,,28.85,mm,,188,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02394,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02394,"ETMS, WDTE",Undetermined,Adult,Non-reproductive,Flight feather and body molt,2017-10-23,2017,10,23,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Stilpnia vitriolina,Stilpnia vitriolina,Animal,Chordata,Aves,Passeriformes,Thraupidae,Stilpnia,"(Cabanis, 1850)",Scrub Tanager,Resident,25,g,,12.07,mm,,,,,,,,,,,75,mm,,61,mm,,21.42,mm,,147,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02395,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02395,"ETMS, WDTE",Male,Adult,Non-reproductive,No molt present,2017-10-24,2017,10,24,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Spinus psaltria,Spinus psaltria,Animal,Chordata,Aves,Passeriformes,Fringillidae,Spinus,"(Say, 1822)",Lesser Goldfinch,Resident,10,g,,9.08,mm,,,,,,,,,,,59,mm,,42,mm,,14.73,mm,,,,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02396,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02396,"ETMS, WDTE",Undetermined,Adult,,Body molt,2017-10-24,2017,10,24,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Thraupis episcopus,Thraupis episcopus,Animal,Chordata,Aves,Passeriformes,Thraupidae,Thraupis,"(Linnaeus, 1766)",Blue-gray Tanager,Resident,,,,13.45,mm,,,,,,,,,,,86,mm,,66,mm,,24.01,mm,,150,mm,outlier
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02397,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02397,"ETMS, WDTE",Male,Inmature,Non-reproductive,No molt present,2017-10-24,2017,10,24,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Euphonia laniirostris,Euphonia laniirostris,Animal,Chordata,Aves,Passeriformes,Fringillidae,Euphonia,"(d'Orbigny & Lafresnaye, 1837)",Thick-billed Euphonia,Resident,16,g,,8.82,mm,,,,,,,,,,,62,mm,,41,mm,,18.16,mm,,120,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02398,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02398,"ETMS, WDTE",Undetermined,Adult,Non-reproductive,No molt present,2017-10-24,2017,10,24,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Elaenia frantzii,Elaenia frantzii,Animal,Chordata,Aves,Passeriformes,Tyrannidae,Elaenia,"(Lawrence, 1865)",Mountain Elaenia,Resident,,,,11.84,mm,,,,,,,,,,,65,mm,outlier,49,mm,,18.63,mm,outlier,128,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02399,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02399,"ETMS, WDTE",Undetermined,Adult,Non-reproductive,No molt present,2017-10-24,2017,10,24,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Contopus sordidulus,Contopus sordidulus,Animal,Chordata,Aves,Passeriformes,Tyrannidae,Contopus,"(P.L.Sclater, 1859)",Western Wood-Pewee,Migratory,13,g,,14.06,mm,,,,,,,,,,,78,mm,,62,mm,,16.05,mm,,149,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02400,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02400,"ETMS, WDTE",Undetermined,Adult,Non-reproductive,No molt present,2017-10-24,2017,10,24,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Riparia riparia,Riparia riparia,Animal,Chordata,Aves,Passeriformes,Hirundinidae,Progne,"(Linnaeus, 1758)",Bank Swallow,Migratory,,,,5.58,mm,,,,,,,,,,,101,mm,,41,mm,,15.3,mm,,119,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02401,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02401,"ETMS, WDTE",Female,Inmature,Non-reproductive,No molt present,2017-10-24,2017,10,24,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Tiaris olivaceus,Tiaris olivaceus,Animal,Chordata,Aves,Passeriformes,Thraupidae,Tiaris,"(Linnaeus, 1766)",Yellow-faced Grassquit,Resident,9,g,,8.67,mm,,,,,,,,,,,51,mm,,41,mm,,19.84,mm,,99,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02402,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02402,"ETMS, WDTE",Undetermined,Adult,Non-reproductive,Flight feather and body molt,2017-10-24,2017,10,24,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Todirostrum cinereum,Todirostrum cinereum,Animal,Chordata,Aves,Passeriformes,Tyrannidae,Todirostrum,"(Linnaeus, 1766)",Common Tody-Flycatcher,Resident,6,g,,11.93,mm,,,,,,,,,,,45,mm,,,,,21.06,mm,,,,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02403,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02403,"ETMS, WDTE",Male,Adult,Non-reproductive,No molt present,2017-10-24,2017,10,24,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Spinus psaltria,Spinus psaltria,Animal,Chordata,Aves,Passeriformes,Fringillidae,Spinus,"(Say, 1822)",Lesser Goldfinch,Resident,9,g,,8.25,mm,,,,,,,,,,,61,mm,,39,mm,,13.46,mm,,101,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02404,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02404,"ETMS, WDTE",Male,Adult,Non-reproductive,No molt present,2017-10-24,2017,10,24,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Spinus psaltria,Spinus psaltria,Animal,Chordata,Aves,Passeriformes,Fringillidae,Spinus,"(Say, 1822)",Lesser Goldfinch,Resident,9,g,,9.71,mm,,,,,,,,,,,61,mm,,39,mm,,17.3,mm,,97,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02405,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02405,"ETMS, WDTE",Undetermined,Adult,Non-reproductive,No molt present,2017-10-24,2017,10,24,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Elaenia frantzii,Elaenia frantzii,Animal,Chordata,Aves,Passeriformes,Tyrannidae,Elaenia,"(Lawrence, 1865)",Mountain Elaenia,Resident,15,g,,10.94,mm,,,,,,,,,,,71,mm,,60,mm,,,,,136,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02406,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02406,"ETMS, WDTE",Undetermined,Adult,Non-reproductive,No molt present,2017-10-24,2017,10,24,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Catharus ustulatus,Catharus ustulatus,Animal,Chordata,Aves,Passeriformes,Turdidae,Catharus,"(Nuttal, 1840)",Swainson's Thrush,Migratory,29,g,,13.84,mm,,,,,,,,,,,95,mm,,71,mm,,31.42,mm,,,,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02407,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02407,"ETMS, WDTE",Female,Adult,,No molt present,2017-10-24,2017,10,24,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Sporophila nigricollis,Sporophila nigricollis,Animal,Chordata,Aves,Passeriformes,Thraupidae,Sporophila,"(Vieillot, 1823)",Yellow-bellied Seedeater,Resident,12,g,,9.15,mm,,,,,,,,,,,55,mm,,41,mm,,19.25,mm,,116,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02408,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02408,"ETMS, WDTE",Male,Inmature,Non-reproductive,No molt present,2017-10-24,2017,10,24,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Sporophila luctuosa,Sporophila luctuosa,Animal,Chordata,Aves,Passeriformes,Thraupidae,Sporophila,"(Lafresnaye, 1843)",Black-and-white Seedeater,Resident,,,,8.14,mm,,,,,,,,,,,,,,41,mm,,19.74,mm,,110,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02409,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02409,"ETMS, WDTE",Male,Adult,Non-reproductive,No molt present,2017-10-24,2017,10,24,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Tiaris olivaceus,Tiaris olivaceus,Animal,Chordata,Aves,Passeriformes,Thraupidae,Tiaris,"(Linnaeus, 1766)",Yellow-faced Grassquit,Resident,11,g,,9.1,mm,,,,,,,,,,,50,mm,,41,mm,,19.87,mm,,117,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02410,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02410,"ETMS, WDTE",Undetermined,Adult,Non-reproductive,No molt present,2017-10-24,2017,10,24,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Catharus ustulatus,Catharus ustulatus,Animal,Chordata,Aves,Passeriformes,Turdidae,Catharus,"(Nuttal, 1840)",Swainson's Thrush,Migratory,25,g,,11.29,mm,,,,,,,,,,,90,mm,,65,mm,,35.37,mm,,160,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02411,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02411,"ETMS, WDTE",Female,Adult,Non-reproductive,No molt present,2017-10-24,2017,10,24,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Sporophila luctuosa,Sporophila luctuosa,Animal,Chordata,Aves,Passeriformes,Thraupidae,Sporophila,"(Lafresnaye, 1843)",Black-and-white Seedeater,Resident,12,g,,,,,,,,,,,,,,53,mm,,36,mm,,20.74,mm,,117,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa02412,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,"TicksBirds2 (UCa, Project Nº 0180617)",Aves:HOC:UCa02412,"ETMS, WDTE",Female,Inmature,Non-reproductive,No molt present,2017-10-24,2017,10,24,Monocrop,Monocrop: coffee (Coffea arabica L.),Colombia,CO,Caldas,Pácora,Vereda San Antonio,,1829,5.520486,-75.455178,WGS84,"5°31'13.75"" N 75°27'18.64"" W","5°31'13.75"" N","75°27'18.64"" W",UTM18,Volatinia jacarina,Volatinia jacarina,Animal,Chordata,Aves,Passeriformes,Thraupidae,Volatinia,"(Linnaeus, 1766)",Blue-black Grassquit,Resident,9,g,,9.39,mm,,,,,,,,,,,49,mm,,42,mm,,18.28,mm,,100,mm,outlier
